part,code,title,action,priority,title_policy,issue,required_correction,source_width,source_height,workpack_source,output_filename,input_abs,output_abs,rework_abs,batch,작업상태,1차검수,2차검수,비고
5,P5-F27,형상·변경관리 흐름,부분 수정,C,내부 전체 제목·그림 코드 금지,그림 내부 코드·중복 제목·지시문 또는 국소 오탈자가 남아 있다.,깨진 전체 제목 삭제. 변경관리 단계는 유지.,1600,893,02_부분수정/Part5/P5-F27.png,P5-F27.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part5\P5-F27.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F27.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F27.png,13,대기,,,
5,P5-F32,BIA 업무영향분석 흐름,부분 수정,C,내부 전체 제목·그림 코드 금지,그림 내부 코드·중복 제목·지시문 또는 국소 오탈자가 남아 있다.,상단 코드·전체 제목 삭제.,1600,893,02_부분수정/Part5/P5-F32.png,P5-F32.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part5\P5-F32.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F32.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F32.png,13,대기,,,
5,P5-F36,업무연속성 훈련 유형,부분 수정,C,내부 전체 제목·그림 코드 금지,그림 내부 코드·중복 제목·지시문 또는 국소 오탈자가 남아 있다.,상단 코드·전체 제목 삭제.,1600,893,02_부분수정/Part5/P5-F36.png,P5-F36.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part5\P5-F36.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F36.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F36.png,13,대기,,,
5,P5-F38,사고 심각도와 트리아지,부분 수정,C,내부 전체 제목·그림 코드 금지,그림 내부 코드·중복 제목·지시문 또는 국소 오탈자가 남아 있다.,상단 코드·전체 제목 삭제.,1600,893,02_부분수정/Part5/P5-F38.png,P5-F38.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part5\P5-F38.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F38.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F38.png,13,대기,,,
5,P5-F45,ISMS와 ISMS-P 구조 비교,부분 수정,C,내부 전체 제목·그림 코드 금지,그림 내부 코드·중복 제목·지시문 또는 국소 오탈자가 남아 있다.,상단 코드·전체 제목 삭제.,1600,893,02_부분수정/Part5/P5-F45.png,P5-F45.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part5\P5-F45.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F45.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F45.png,13,대기,,,
5,P5-F48,ISMS-P 인증 절차,부분 수정,C,내부 전체 제목·그림 코드 금지,그림 내부 코드·중복 제목·지시문 또는 국소 오탈자가 남아 있다.,상단 코드·전체 제목 삭제.,1600,893,02_부분수정/Part5/P5-F48.png,P5-F48.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part5\P5-F48.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F48.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F48.png,13,대기,,,
5,P5-F52,CCRA 국제상호인정,부분 수정,C,내부 전체 제목·그림 코드 금지,그림 내부 코드·중복 제목·지시문 또는 국소 오탈자가 남아 있다.,깨진 전체 제목 삭제. CCRA 상호인정 구조는 유지.,1600,893,02_부분수정/Part5/P5-F52.png,P5-F52.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part5\P5-F52.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F52.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F52.png,14,대기,,,
5,P5-F59,디지털 저작권 권리 구조,부분 수정,C,내부 전체 제목·그림 코드 금지,그림 내부 코드·중복 제목·지시문 또는 국소 오탈자가 남아 있다.,상단 코드·전체 제목 삭제.,1600,893,02_부분수정/Part5/P5-F59.png,P5-F59.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part5\P5-F59.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F59.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F59.png,14,대기,,,
5,P5-F61,책임 있는 취약점 공개,부분 수정,C,내부 전체 제목·그림 코드 금지,그림 내부 코드·중복 제목·지시문 또는 국소 오탈자가 남아 있다.,상단 코드·깨진 전체 제목 삭제. 절차 흐름은 유지.,1600,893,02_부분수정/Part5/P5-F61.png,P5-F61.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part5\P5-F61.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F61.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F61.png,14,대기,,,
5,P5-F62,이용자·개인정보취급자 금지행위,부분 수정,C,내부 전체 제목·그림 코드 금지,그림 내부 코드·중복 제목·지시문 또는 국소 오탈자가 남아 있다.,상단 전체 제목 삭제.,1600,893,02_부분수정/Part5/P5-F62.png,P5-F62.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part5\P5-F62.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F62.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F62.png,14,대기,,,
5,P5-F67,불법정보·스팸·망 안정성,부분 수정,C,내부 전체 제목·그림 코드 금지,그림 내부 코드·중복 제목·지시문 또는 국소 오탈자가 남아 있다.,좌상단 그림 코드 삭제.,1600,893,02_부분수정/Part5/P5-F67.png,P5-F67.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part5\P5-F67.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F67.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F67.png,14,대기,,,
5,P5-F69,주요정보통신기반시설 지정 기준,부분 수정,C,내부 전체 제목·그림 코드 금지,그림 내부 코드·중복 제목·지시문 또는 국소 오탈자가 남아 있다.,깨진 전체 제목 삭제. 지정 기준 패널은 유지.,1600,893,02_부분수정/Part5/P5-F69.png,P5-F69.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part5\P5-F69.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F69.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F69.png,14,대기,,,
5,P5-F70,보호계획과 취약점 분석·평가,부분 수정,C,내부 전체 제목·그림 코드 금지,그림 내부 코드·중복 제목·지시문 또는 국소 오탈자가 남아 있다.,그림 내부 코드 삭제.,1600,893,02_부분수정/Part5/P5-F70.png,P5-F70.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part5\P5-F70.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F70.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F70.png,14,대기,,,
5,P5-F75,개인정보·가명정보·익명정보,부분 수정,C,내부 전체 제목·그림 코드 금지,그림 내부 코드·중복 제목·지시문 또는 국소 오탈자가 남아 있다.,상단 전체 제목 삭제. 개인정보·가명정보·익명정보 구분은 유지.,1600,893,02_부분수정/Part5/P5-F75.png,P5-F75.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part5\P5-F75.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F75.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F75.png,14,대기,,,
5,P5-F78,동의와 고지 항목,부분 수정,C,내부 전체 제목·그림 코드 금지,그림 내부 코드·중복 제목·지시문 또는 국소 오탈자가 남아 있다.,상단 코드·전체 제목 삭제.,1600,893,02_부분수정/Part5/P5-F78.png,P5-F78.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part5\P5-F78.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F78.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F78.png,14,대기,,,
5,P5-F81,정보주체 권리,부분 수정,C,내부 전체 제목·그림 코드 금지,그림 내부 코드·중복 제목·지시문 또는 국소 오탈자가 남아 있다.,중복된 코드·전체 제목을 모두 삭제. 권리행사 흐름은 유지.,1600,893,02_부분수정/Part5/P5-F81.png,P5-F81.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part5\P5-F81.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F81.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F81.png,14,대기,,,
5,P5-F82,개인정보 보호책임자와 거버넌스,부분 수정,C,내부 전체 제목·그림 코드 금지,그림 내부 코드·중복 제목·지시문 또는 국소 오탈자가 남아 있다.,상단 코드·전체 제목 삭제.,1600,893,02_부분수정/Part5/P5-F82.png,P5-F82.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part5\P5-F82.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F82.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F82.png,15,대기,,,
5,P5-F86,개인정보 영향평가 PIA와 CCTV,부분 수정,C,내부 전체 제목·그림 코드 금지,그림 내부 코드·중복 제목·지시문 또는 국소 오탈자가 남아 있다.,상단 전체 제목 삭제. PIA와 CCTV 두 패널은 유지.,1600,893,02_부분수정/Part5/P5-F86.png,P5-F86.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part5\P5-F86.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F86.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F86.png,15,대기,,,
5,P5-F87,보유기간·파기·분리보관,부분 수정,C,내부 전체 제목·그림 코드 금지,그림 내부 코드·중복 제목·지시문 또는 국소 오탈자가 남아 있다.,상단 코드·전체 제목 삭제.,1600,893,02_부분수정/Part5/P5-F87.png,P5-F87.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part5\P5-F87.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F87.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F87.png,15,대기,,,
5,P5-F88,현행법과 역사적 기출 함정,부분 수정,C,내부 전체 제목·그림 코드 금지,그림 내부 코드·중복 제목·지시문 또는 국소 오탈자가 남아 있다.,상단 전체 제목 삭제. 현행·역사 비교 본체는 유지.,1600,893,02_부분수정/Part5/P5-F88.png,P5-F88.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part5\P5-F88.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F88.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F88.png,15,대기,,,
